,CL_UNIT,Code,DataValue,GeoFips,GeoName,NoteRef,TimePeriod,UNIT_MULT
0,dollars,SA51-53,1318,0,United States*,*,1948,0
1,dollars,SA51-53,1295,0,United States*,*,1949,0
2,dollars,SA51-53,1410,0,United States*,*,1950,0
3,dollars,SA51-53,13640,0,United States*,*,1986,0
4,dollars,SA51-53,14249,0,United States*,*,1987,0
5,dollars,SA51-53,15362,0,United States*,*,1988,0
6,dollars,SA51-53,16358,0,United States*,*,1989,0
7,dollars,SA51-53,17215,0,United States*,*,1990,0
8,dollars,SA51-53,17663,0,United States*,*,1991,0
9,dollars,SA51-53,18675,0,United States*,*,1992,0
10,dollars,SA51-53,19206,0,United States*,*,1993,0
11,dollars,SA51-53,19907,0,United States*,*,1994,0
12,dollars,SA51-53,20761,0,United States*,*,1995,0
13,dollars,SA51-53,21624,0,United States*,*,1996,0
14,dollars,SA51-53,22536,0,United States*,*,1997,0
15,dollars,SA51-53,23771,0,United States*,*,1998,0
16,dollars,SA51-53,24646,0,United States*,*,1999,0
17,dollars,SA51-53,26224,0,United States*,*,2000,0
18,dollars,SA51-53,27195,0,United States*,*,2001,0
19,dollars,SA51-53,28151,0,United States*,*,2002,0
20,dollars,SA51-53,1531,0,United States*,*,1951,0
21,dollars,SA51-53,1591,0,United States*,*,1952,0
22,dollars,SA51-53,1664,0,United States*,*,1953,0
23,dollars,SA51-53,1672,0,United States*,*,1954,0
24,dollars,SA51-53,1756,0,United States*,*,1955,0
25,dollars,SA51-53,1846,0,United States*,*,1956,0
26,dollars,SA51-53,1915,0,United States*,*,1957,0
27,dollars,SA51-53,1943,0,United States*,*,1958,0
28,dollars,SA51-53,2024,0,United States*,*,1959,0
29,dollars,SA51-53,2068,0,United States*,*,1960,0
30,dollars,SA51-53,2128,0,United States*,*,1961,0
31,dollars,SA51-53,2223,0,United States*,*,1962,0
32,dollars,SA51-53,2300,0,United States*,*,1963,0
33,dollars,SA51-53,2464,0,United States*,*,1964,0
34,dollars,SA51-53,2621,0,United States*,*,1965,0
35,dollars,SA51-53,2797,0,United States*,*,1966,0
36,dollars,SA51-53,2959,0,United States*,*,1967,0
37,dollars,SA51-53,3183,0,United States*,*,1968,0
38,dollars,SA51-53,3415,0,United States*,*,1969,0
39,dollars,SA51-53,3693,0,United States*,*,1970,0
40,dollars,SA51-53,3978,0,United States*,*,1971,0
41,dollars,SA51-53,4264,0,United States*,*,1972,0
42,dollars,SA51-53,4728,0,United States*,*,1973,0
43,dollars,SA51-53,5118,0,United States*,*,1974,0
44,dollars,SA51-53,5629,0,United States*,*,1975,0
45,dollars,SA51-53,6064,0,United States*,*,1976,0
46,dollars,SA51-53,6596,0,United States*,*,1977,0
47,dollars,SA51-53,7307,0,United States*,*,1978,0
48,dollars,SA51-53,8018,0,United States*,*,1979,0
49,dollars,SA51-53,8838,0,United States*,*,1980,0
50,dollars,SA51-53,9759,0,United States*,*,1981,0
51,dollars,SA51-53,10420,0,United States*,*,1982,0
52,dollars,SA51-53,11146,0,United States*,*,1983,0
53,dollars,SA51-53,12261,0,United States*,*,1984,0
54,dollars,SA51-53,12967,0,United States*,*,1985,0
55,dollars,SA51-53,29230,0,United States*,*,2003,0
56,dollars,SA51-53,30731,0,United States*,*,2004,0
57,dollars,SA51-53,31803,0,United States*,*,2005,0
58,dollars,SA51-53,33600,0,United States*,*,2006,0
59,dollars,SA51-53,34869,0,United States*,*,2007,0
60,dollars,SA51-53,36128,0,United States*,*,2008,0
61,dollars,SA51-53,35624,0,United States*,*,2009,0
62,dollars,SA51-53,36276,0,United States*,*,2010,0
63,dollars,SA51-53,37805,0,United States*,*,2011,0
64,dollars,SA51-53,39474,0,United States*,*,2012,0
65,dollars,SA51-53,39188,0,United States*,*,2013,0
66,dollars,SA51-53,40887,0,United States*,*,2014,0
67,dollars,SA51-53,42398,0,United States*,*,2015,0
68,dollars,SA51-53,43148,0,United States*,*,2016,0
69,dollars,SA51-53,44107,0,United States*,*,2017,0
70,dollars,SA51-53,36105,1000,Alabama,,2017,0
71,dollars,SA51-53,35174,1000,Alabama,,2016,0
72,dollars,SA51-53,34538,1000,Alabama,,2015,0
73,dollars,SA51-53,33487,1000,Alabama,,2014,0
74,dollars,SA51-53,32448,1000,Alabama,,2013,0
75,dollars,SA51-53,32410,1000,Alabama,,2012,0
76,dollars,SA51-53,31581,1000,Alabama,,2011,0
77,dollars,SA51-53,30933,1000,Alabama,,2010,0
78,dollars,SA51-53,30069,1000,Alabama,,2009,0
79,dollars,SA51-53,30049,1000,Alabama,,2008,0
80,dollars,SA51-53,29213,1000,Alabama,,2007,0
81,dollars,SA51-53,28137,1000,Alabama,,2006,0
82,dollars,SA51-53,26984,1000,Alabama,,2005,0
83,dollars,SA51-53,25945,1000,Alabama,,2004,0
84,dollars,SA51-53,24137,1000,Alabama,,2003,0
85,dollars,SA51-53,10348,1000,Alabama,,1985,0
86,dollars,SA51-53,9716,1000,Alabama,,1984,0
87,dollars,SA51-53,8834,1000,Alabama,,1983,0
88,dollars,SA51-53,8265,1000,Alabama,,1982,0
89,dollars,SA51-53,7759,1000,Alabama,,1981,0
90,dollars,SA51-53,7038,1000,Alabama,,1980,0
91,dollars,SA51-53,6450,1000,Alabama,,1979,0
92,dollars,SA51-53,5891,1000,Alabama,,1978,0
93,dollars,SA51-53,5294,1000,Alabama,,1977,0
94,dollars,SA51-53,4871,1000,Alabama,,1976,0
95,dollars,SA51-53,4443,1000,Alabama,,1975,0
96,dollars,SA51-53,4001,1000,Alabama,,1974,0
97,dollars,SA51-53,3661,1000,Alabama,,1973,0
98,dollars,SA51-53,3293,1000,Alabama,,1972,0
99,dollars,SA51-53,3024,1000,Alabama,,1971,0
100,dollars,SA51-53,2774,1000,Alabama,,1970,0
101,dollars,SA51-53,2511,1000,Alabama,,1969,0
102,dollars,SA51-53,2287,1000,Alabama,,1968,0
103,dollars,SA51-53,2103,1000,Alabama,,1967,0
104,dollars,SA51-53,1989,1000,Alabama,,1966,0
105,dollars,SA51-53,1881,1000,Alabama,,1965,0
106,dollars,SA51-53,1762,1000,Alabama,,1964,0
107,dollars,SA51-53,1633,1000,Alabama,,1963,0
108,dollars,SA51-53,1552,1000,Alabama,,1962,0
109,dollars,SA51-53,1492,1000,Alabama,,1961,0
110,dollars,SA51-53,1457,1000,Alabama,,1960,0
111,dollars,SA51-53,1434,1000,Alabama,,1959,0
112,dollars,SA51-53,1383,1000,Alabama,,1958,0
113,dollars,SA51-53,1349,1000,Alabama,,1957,0
114,dollars,SA51-53,1290,1000,Alabama,,1956,0
115,dollars,SA51-53,1215,1000,Alabama,,1955,0
116,dollars,SA51-53,1090,1000,Alabama,,1954,0
117,dollars,SA51-53,1105,1000,Alabama,,1953,0
118,dollars,SA51-53,1054,1000,Alabama,,1952,0
119,dollars,SA51-53,996,1000,Alabama,,1951,0
120,dollars,SA51-53,23001,1000,Alabama,,2002,0
121,dollars,SA51-53,22198,1000,Alabama,,2001,0
122,dollars,SA51-53,21526,1000,Alabama,,2000,0
123,dollars,SA51-53,20625,1000,Alabama,,1999,0
124,dollars,SA51-53,20102,1000,Alabama,,1998,0
125,dollars,SA51-53,19050,1000,Alabama,,1997,0
126,dollars,SA51-53,18303,1000,Alabama,,1996,0
127,dollars,SA51-53,17746,1000,Alabama,,1995,0
128,dollars,SA51-53,16956,1000,Alabama,,1994,0
129,dollars,SA51-53,16247,1000,Alabama,,1993,0
130,dollars,SA51-53,15775,1000,Alabama,,1992,0
131,dollars,SA51-53,14802,1000,Alabama,,1991,0
132,dollars,SA51-53,14133,1000,Alabama,,1990,0
133,dollars,SA51-53,13356,1000,Alabama,,1989,0
134,dollars,SA51-53,12348,1000,Alabama,,1988,0
135,dollars,SA51-53,11412,1000,Alabama,,1987,0
136,dollars,SA51-53,10903,1000,Alabama,,1986,0
137,dollars,SA51-53,871,1000,Alabama,,1950,0
138,dollars,SA51-53,794,1000,Alabama,,1949,0
139,dollars,SA51-53,833,1000,Alabama,,1948,0
140,dollars,SA51-53,(NA),2000,Alaska*,(NA),1948,0
141,dollars,SA51-53,(NA),2000,Alaska*,(NA),1949,0
142,dollars,SA51-53,(NA),2000,Alaska*,(NA),1950,0
143,dollars,SA51-53,18100,2000,Alaska*,*,1986,0
144,dollars,SA51-53,17355,2000,Alaska*,*,1987,0
145,dollars,SA51-53,18128,2000,Alaska*,*,1988,0
146,dollars,SA51-53,19418,2000,Alaska*,*,1989,0
147,dollars,SA51-53,20200,2000,Alaska*,*,1990,0
148,dollars,SA51-53,20648,2000,Alaska*,*,1991,0
149,dollars,SA51-53,21465,2000,Alaska*,*,1992,0
150,dollars,SA51-53,22232,2000,Alaska*,*,1993,0
151,dollars,SA51-53,22749,2000,Alaska*,*,1994,0
152,dollars,SA51-53,23347,2000,Alaska*,*,1995,0
153,dollars,SA51-53,23749,2000,Alaska*,*,1996,0
154,dollars,SA51-53,24803,2000,Alaska*,*,1997,0
155,dollars,SA51-53,25596,2000,Alaska*,*,1998,0
156,dollars,SA51-53,26316,2000,Alaska*,*,1999,0
157,dollars,SA51-53,28212,2000,Alaska*,*,2000,0
158,dollars,SA51-53,29449,2000,Alaska*,*,2001,0
159,dollars,SA51-53,31096,2000,Alaska*,*,2002,0
160,dollars,SA51-53,(NA),2000,Alaska*,(NA),1951,0
161,dollars,SA51-53,(NA),2000,Alaska*,(NA),1952,0
162,dollars,SA51-53,(NA),2000,Alaska*,(NA),1953,0
163,dollars,SA51-53,(NA),2000,Alaska*,(NA),1954,0
164,dollars,SA51-53,(NA),2000,Alaska*,(NA),1955,0
165,dollars,SA51-53,(NA),2000,Alaska*,(NA),1956,0
166,dollars,SA51-53,(NA),2000,Alaska*,(NA),1957,0
167,dollars,SA51-53,(NA),2000,Alaska*,(NA),1958,0
168,dollars,SA51-53,(NA),2000,Alaska*,(NA),1959,0
169,dollars,SA51-53,3166,2000,Alaska*,*,1960,0
170,dollars,SA51-53,3026,2000,Alaska*,*,1961,0
171,dollars,SA51-53,3024,2000,Alaska*,*,1962,0
172,dollars,SA51-53,3135,2000,Alaska*,*,1963,0
173,dollars,SA51-53,3486,2000,Alaska*,*,1964,0
174,dollars,SA51-53,3598,2000,Alaska*,*,1965,0
175,dollars,SA51-53,3836,2000,Alaska*,*,1966,0
176,dollars,SA51-53,4068,2000,Alaska*,*,1967,0
177,dollars,SA51-53,4265,2000,Alaska*,*,1968,0
178,dollars,SA51-53,4590,2000,Alaska*,*,1969,0
179,dollars,SA51-53,5183,2000,Alaska*,*,1970,0
180,dollars,SA51-53,5522,2000,Alaska*,*,1971,0
181,dollars,SA51-53,5765,2000,Alaska*,*,1972,0
182,dollars,SA51-53,6607,2000,Alaska*,*,1973,0
183,dollars,SA51-53,7554,2000,Alaska*,*,1974,0
184,dollars,SA51-53,9470,2000,Alaska*,*,1975,0
185,dollars,SA51-53,10473,2000,Alaska*,*,1976,0
186,dollars,SA51-53,10797,2000,Alaska*,*,1977,0
187,dollars,SA51-53,11185,2000,Alaska*,*,1978,0
188,dollars,SA51-53,11627,2000,Alaska*,*,1979,0
189,dollars,SA51-53,13388,2000,Alaska*,*,1980,0
190,dollars,SA51-53,14419,2000,Alaska*,*,1981,0
191,dollars,SA51-53,16661,2000,Alaska*,*,1982,0
192,dollars,SA51-53,16874,2000,Alaska*,*,1983,0
193,dollars,SA51-53,17263,2000,Alaska*,*,1984,0
194,dollars,SA51-53,18092,2000,Alaska*,*,1985,0
195,dollars,SA51-53,32627,2000,Alaska*,*,2003,0
196,dollars,SA51-53,33931,2000,Alaska*,*,2004,0
197,dollars,SA51-53,35654,2000,Alaska*,*,2005,0
198,dollars,SA51-53,37265,2000,Alaska*,*,2006,0
199,dollars,SA51-53,39623,2000,Alaska*,*,2007,0
200,dollars,SA51-53,43189,2000,Alaska*,*,2008,0
201,dollars,SA51-53,43303,2000,Alaska*,*,2009,0
202,dollars,SA51-53,44864,2000,Alaska*,*,2010,0
203,dollars,SA51-53,47161,2000,Alaska*,*,2011,0
204,dollars,SA51-53,48483,2000,Alaska*,*,2012,0
205,dollars,SA51-53,46865,2000,Alaska*,*,2013,0
206,dollars,SA51-53,49770,2000,Alaska*,*,2014,0
207,dollars,SA51-53,51304,2000,Alaska*,*,2015,0
208,dollars,SA51-53,50772,2000,Alaska*,*,2016,0
209,dollars,SA51-53,51204,2000,Alaska*,*,2017,0
210,dollars,SA51-53,37339,4000,Arizona,,2017,0
211,dollars,SA51-53,36426,4000,Arizona,,2016,0
212,dollars,SA51-53,35631,4000,Arizona,,2015,0
213,dollars,SA51-53,34386,4000,Arizona,,2014,0
214,dollars,SA51-53,32997,4000,Arizona,,2013,0
215,dollars,SA51-53,32797,4000,Arizona,,2012,0
216,dollars,SA51-53,31672,4000,Arizona,,2011,0
217,dollars,SA51-53,30847,4000,Arizona,,2010,0
218,dollars,SA51-53,31172,4000,Arizona,,2009,0
219,dollars,SA51-53,32169,4000,Arizona,,2008,0
220,dollars,SA51-53,31866,4000,Arizona,,2007,0
221,dollars,SA51-53,30919,4000,Arizona,,2006,0
222,dollars,SA51-53,28864,4000,Arizona,,2005,0
223,dollars,SA51-53,27120,4000,Arizona,,2004,0
224,dollars,SA51-53,25515,4000,Arizona,,2003,0
225,dollars,SA51-53,12316,4000,Arizona,,1985,0
226,dollars,SA51-53,11580,4000,Arizona,,1984,0
227,dollars,SA51-53,10536,4000,Arizona,,1983,0
228,dollars,SA51-53,9764,4000,Arizona,,1982,0
229,dollars,SA51-53,9443,4000,Arizona,,1981,0
230,dollars,SA51-53,8560,4000,Arizona,,1980,0
231,dollars,SA51-53,7684,4000,Arizona,,1979,0
232,dollars,SA51-53,6887,4000,Arizona,,1978,0
233,dollars,SA51-53,6107,4000,Arizona,,1977,0
234,dollars,SA51-53,5658,4000,Arizona,,1976,0
235,dollars,SA51-53,5256,4000,Arizona,,1975,0
236,dollars,SA51-53,4914,4000,Arizona,,1974,0
237,dollars,SA51-53,4590,4000,Arizona,,1973,0
238,dollars,SA51-53,4162,4000,Arizona,,1972,0
239,dollars,SA51-53,3886,4000,Arizona,,1971,0
240,dollars,SA51-53,3550,4000,Arizona,,1970,0
241,dollars,SA51-53,3208,4000,Arizona,,1969,0
242,dollars,SA51-53,2888,4000,Arizona,,1968,0
243,dollars,SA51-53,2592,4000,Arizona,,1967,0
244,dollars,SA51-53,2441,4000,Arizona,,1966,0
245,dollars,SA51-53,2294,4000,Arizona,,1965,0
246,dollars,SA51-53,2200,4000,Arizona,,1964,0
247,dollars,SA51-53,2063,4000,Arizona,,1963,0
248,dollars,SA51-53,2027,4000,Arizona,,1962,0
249,dollars,SA51-53,1978,4000,Arizona,,1961,0
250,dollars,SA51-53,1923,4000,Arizona,,1960,0
251,dollars,SA51-53,1859,4000,Arizona,,1959,0
252,dollars,SA51-53,1794,4000,Arizona,,1958,0
253,dollars,SA51-53,1788,4000,Arizona,,1957,0
254,dollars,SA51-53,1747,4000,Arizona,,1956,0
255,dollars,SA51-53,1663,4000,Arizona,,1955,0
256,dollars,SA51-53,1607,4000,Arizona,,1954,0
257,dollars,SA51-53,1611,4000,Arizona,,1953,0
258,dollars,SA51-53,1590,4000,Arizona,,1952,0
259,dollars,SA51-53,1526,4000,Arizona,,1951,0
260,dollars,SA51-53,24395,4000,Arizona,,2002,0
261,dollars,SA51-53,23489,4000,Arizona,,2001,0
262,dollars,SA51-53,22891,4000,Arizona,,2000,0
263,dollars,SA51-53,21679,4000,Arizona,,1999,0
264,dollars,SA51-53,21089,4000,Arizona,,1998,0
265,dollars,SA51-53,19956,4000,Arizona,,1997,0
266,dollars,SA51-53,19036,4000,Arizona,,1996,0
267,dollars,SA51-53,18366,4000,Arizona,,1995,0
268,dollars,SA51-53,17637,4000,Arizona,,1994,0
269,dollars,SA51-53,16824,4000,Arizona,,1993,0
270,dollars,SA51-53,16249,4000,Arizona,,1992,0
271,dollars,SA51-53,15682,4000,Arizona,,1991,0
272,dollars,SA51-53,15321,4000,Arizona,,1990,0
273,dollars,SA51-53,14886,4000,Arizona,,1989,0
274,dollars,SA51-53,14254,4000,Arizona,,1988,0
275,dollars,SA51-53,13530,4000,Arizona,,1987,0
276,dollars,SA51-53,13019,4000,Arizona,,1986,0
277,dollars,SA51-53,1294,4000,Arizona,,1950,0
278,dollars,SA51-53,1251,4000,Arizona,,1949,0
279,dollars,SA51-53,1242,4000,Arizona,,1948,0
280,dollars,SA51-53,838,5000,Arkansas,,1948,0
281,dollars,SA51-53,783,5000,Arkansas,,1949,0
282,dollars,SA51-53,810,5000,Arkansas,,1950,0
283,dollars,SA51-53,10629,5000,Arkansas,,1986,0
284,dollars,SA51-53,10951,5000,Arkansas,,1987,0
285,dollars,SA51-53,11771,5000,Arkansas,,1988,0
286,dollars,SA51-53,12574,5000,Arkansas,,1989,0
287,dollars,SA51-53,13150,5000,Arkansas,,1990,0
288,dollars,SA51-53,13777,5000,Arkansas,,1991,0
289,dollars,SA51-53,14850,5000,Arkansas,,1992,0
290,dollars,SA51-53,15331,5000,Arkansas,,1993,0
291,dollars,SA51-53,15961,5000,Arkansas,,1994,0
292,dollars,SA51-53,16650,5000,Arkansas,,1995,0
293,dollars,SA51-53,17411,5000,Arkansas,,1996,0
294,dollars,SA51-53,17954,5000,Arkansas,,1997,0
295,dollars,SA51-53,18822,5000,Arkansas,,1998,0
296,dollars,SA51-53,19423,5000,Arkansas,,1999,0
297,dollars,SA51-53,20220,5000,Arkansas,,2000,0
298,dollars,SA51-53,21215,5000,Arkansas,,2001,0
299,dollars,SA51-53,21898,5000,Arkansas,,2002,0
300,dollars,SA51-53,915,5000,Arkansas,,1951,0
301,dollars,SA51-53,981,5000,Arkansas,,1952,0
302,dollars,SA51-53,1015,5000,Arkansas,,1953,0
303,dollars,SA51-53,1028,5000,Arkansas,,1954,0
304,dollars,SA51-53,1131,5000,Arkansas,,1955,0
305,dollars,SA51-53,1176,5000,Arkansas,,1956,0
306,dollars,SA51-53,1194,5000,Arkansas,,1957,0
307,dollars,SA51-53,1247,5000,Arkansas,,1958,0
308,dollars,SA51-53,1335,5000,Arkansas,,1959,0
309,dollars,SA51-53,1320,5000,Arkansas,,1960,0
310,dollars,SA51-53,1424,5000,Arkansas,,1961,0
311,dollars,SA51-53,1468,5000,Arkansas,,1962,0
312,dollars,SA51-53,1537,5000,Arkansas,,1963,0
313,dollars,SA51-53,1671,5000,Arkansas,,1964,0
314,dollars,SA51-53,1757,5000,Arkansas,,1965,0
315,dollars,SA51-53,1926,5000,Arkansas,,1966,0
316,dollars,SA51-53,2040,5000,Arkansas,,1967,0
317,dollars,SA51-53,2181,5000,Arkansas,,1968,0
318,dollars,SA51-53,2399,5000,Arkansas,,1969,0
319,dollars,SA51-53,2628,5000,Arkansas,,1970,0
320,dollars,SA51-53,2898,5000,Arkansas,,1971,0
321,dollars,SA51-53,3183,5000,Arkansas,,1972,0
322,dollars,SA51-53,3679,5000,Arkansas,,1973,0
323,dollars,SA51-53,3997,5000,Arkansas,,1974,0
324,dollars,SA51-53,4366,5000,Arkansas,,1975,0
325,dollars,SA51-53,4731,5000,Arkansas,,1976,0
326,dollars,SA51-53,5185,5000,Arkansas,,1977,0
327,dollars,SA51-53,5918,5000,Arkansas,,1978,0
328,dollars,SA51-53,6356,5000,Arkansas,,1979,0
329,dollars,SA51-53,6765,5000,Arkansas,,1980,0
330,dollars,SA51-53,7649,5000,Arkansas,,1981,0
331,dollars,SA51-53,7995,5000,Arkansas,,1982,0
332,dollars,SA51-53,8561,5000,Arkansas,,1983,0
333,dollars,SA51-53,9541,5000,Arkansas,,1984,0
334,dollars,SA51-53,10108,5000,Arkansas,,1985,0
335,dollars,SA51-53,23257,5000,Arkansas,,2003,0
336,dollars,SA51-53,24521,5000,Arkansas,,2004,0
337,dollars,SA51-53,25373,5000,Arkansas,,2005,0
338,dollars,SA51-53,26527,5000,Arkansas,,2006,0
339,dollars,SA51-53,27849,5000,Arkansas,,2007,0
340,dollars,SA51-53,28896,5000,Arkansas,,2008,0
341,dollars,SA51-53,28756,5000,Arkansas,,2009,0
342,dollars,SA51-53,29138,5000,Arkansas,,2010,0
343,dollars,SA51-53,30706,5000,Arkansas,,2011,0
344,dollars,SA51-53,32950,5000,Arkansas,,2012,0
345,dollars,SA51-53,32509,5000,Arkansas,,2013,0
346,dollars,SA51-53,34354,5000,Arkansas,,2014,0
347,dollars,SA51-53,35222,5000,Arkansas,,2015,0
348,dollars,SA51-53,35847,5000,Arkansas,,2016,0
349,dollars,SA51-53,36786,5000,Arkansas,,2017,0
350,dollars,SA51-53,49731,6000,California,,2017,0
351,dollars,SA51-53,48209,6000,California,,2016,0
352,dollars,SA51-53,46720,6000,California,,2015,0
353,dollars,SA51-53,44170,6000,California,,2014,0
354,dollars,SA51-53,41932,6000,California,,2013,0
355,dollars,SA51-53,42443,6000,California,,2012,0
356,dollars,SA51-53,40311,6000,California,,2011,0
357,dollars,SA51-53,38541,6000,California,,2010,0
358,dollars,SA51-53,37847,6000,California,,2009,0
359,dollars,SA51-53,38368,6000,California,,2008,0
360,dollars,SA51-53,37747,6000,California,,2007,0
361,dollars,SA51-53,36841,6000,California,,2006,0
362,dollars,SA51-53,34550,6000,California,,2005,0
363,dollars,SA51-53,33304,6000,California,,2004,0
364,dollars,SA51-53,31178,6000,California,,2003,0
365,dollars,SA51-53,14727,6000,California,,1985,0
366,dollars,SA51-53,14015,6000,California,,1984,0
367,dollars,SA51-53,12851,6000,California,,1983,0
368,dollars,SA51-53,12104,6000,California,,1982,0
369,dollars,SA51-53,11488,6000,California,,1981,0
370,dollars,SA51-53,10415,6000,California,,1980,0
371,dollars,SA51-53,9403,6000,California,,1979,0
372,dollars,SA51-53,8504,6000,California,,1978,0
373,dollars,SA51-53,7679,6000,California,,1977,0
374,dollars,SA51-53,7101,6000,California,,1976,0
375,dollars,SA51-53,6589,6000,California,,1975,0
376,dollars,SA51-53,5989,6000,California,,1974,0
377,dollars,SA51-53,5471,6000,California,,1973,0
378,dollars,SA51-53,5013,6000,California,,1972,0
379,dollars,SA51-53,4702,6000,California,,1971,0
380,dollars,SA51-53,4431,6000,California,,1970,0
381,dollars,SA51-53,4105,6000,California,,1969,0
382,dollars,SA51-53,3818,6000,California,,1968,0
383,dollars,SA51-53,3565,6000,California,,1967,0
384,dollars,SA51-53,3384,6000,California,,1966,0
385,dollars,SA51-53,3178,6000,California,,1965,0
386,dollars,SA51-53,3047,6000,California,,1964,0
387,dollars,SA51-53,2843,6000,California,,1963,0
388,dollars,SA51-53,2751,6000,California,,1962,0
389,dollars,SA51-53,2647,6000,California,,1961,0
390,dollars,SA51-53,2590,6000,California,,1960,0
391,dollars,SA51-53,2523,6000,California,,1959,0
392,dollars,SA51-53,2408,6000,California,,1958,0
393,dollars,SA51-53,2383,6000,California,,1957,0
394,dollars,SA51-53,2312,6000,California,,1956,0
395,dollars,SA51-53,2197,6000,California,,1955,0
396,dollars,SA51-53,2071,6000,California,,1954,0
397,dollars,SA51-53,2072,6000,California,,1953,0
398,dollars,SA51-53,2018,6000,California,,1952,0
399,dollars,SA51-53,1923,6000,California,,1951,0
400,dollars,SA51-53,29682,6000,California,,2002,0
401,dollars,SA51-53,28432,6000,California,,2001,0
402,dollars,SA51-53,27344,6000,California,,2000,0
403,dollars,SA51-53,25714,6000,California,,1999,0
404,dollars,SA51-53,24894,6000,California,,1998,0
405,dollars,SA51-53,23430,6000,California,,1997,0
406,dollars,SA51-53,22566,6000,California,,1996,0
407,dollars,SA51-53,21681,6000,California,,1995,0
408,dollars,SA51-53,20867,6000,California,,1994,0
409,dollars,SA51-53,20388,6000,California,,1993,0
410,dollars,SA51-53,20101,6000,California,,1992,0
411,dollars,SA51-53,19220,6000,California,,1991,0
412,dollars,SA51-53,18720,6000,California,,1990,0
413,dollars,SA51-53,17884,6000,California,,1989,0
414,dollars,SA51-53,17206,6000,California,,1988,0
415,dollars,SA51-53,16082,6000,California,,1987,0
416,dollars,SA51-53,15452,6000,California,,1986,0
417,dollars,SA51-53,1769,6000,California,,1950,0
418,dollars,SA51-53,1638,6000,California,,1949,0
419,dollars,SA51-53,1622,6000,California,,1948,0
420,dollars,SA51-53,1351,8000,Colorado,,1948,0
421,dollars,SA51-53,1345,8000,Colorado,,1949,0
422,dollars,SA51-53,1440,8000,Colorado,,1950,0
423,dollars,SA51-53,14133,8000,Colorado,,1986,0
424,dollars,SA51-53,14512,8000,Colorado,,1987,0
425,dollars,SA51-53,15392,8000,Colorado,,1988,0
426,dollars,SA51-53,16470,8000,Colorado,,1989,0
427,dollars,SA51-53,17228,8000,Colorado,,1990,0
428,dollars,SA51-53,17858,8000,Colorado,,1991,0
429,dollars,SA51-53,18829,8000,Colorado,,1992,0
430,dollars,SA51-53,19685,8000,Colorado,,1993,0
431,dollars,SA51-53,20528,8000,Colorado,,1994,0
432,dollars,SA51-53,21713,8000,Colorado,,1995,0
433,dollars,SA51-53,22679,8000,Colorado,,1996,0
434,dollars,SA51-53,23593,8000,Colorado,,1997,0
435,dollars,SA51-53,25434,8000,Colorado,,1998,0
436,dollars,SA51-53,26705,8000,Colorado,,1999,0
437,dollars,SA51-53,28892,8000,Colorado,,2000,0
438,dollars,SA51-53,30062,8000,Colorado,,2001,0
439,dollars,SA51-53,30710,8000,Colorado,,2002,0
440,dollars,SA51-53,1681,8000,Colorado,,1951,0
441,dollars,SA51-53,1736,8000,Colorado,,1952,0
442,dollars,SA51-53,1674,8000,Colorado,,1953,0
443,dollars,SA51-53,1666,8000,Colorado,,1954,0
444,dollars,SA51-53,1757,8000,Colorado,,1955,0
445,dollars,SA51-53,1827,8000,Colorado,,1956,0
446,dollars,SA51-53,1981,8000,Colorado,,1957,0
447,dollars,SA51-53,2014,8000,Colorado,,1958,0
448,dollars,SA51-53,2111,8000,Colorado,,1959,0
449,dollars,SA51-53,2156,8000,Colorado,,1960,0
450,dollars,SA51-53,2228,8000,Colorado,,1961,0
451,dollars,SA51-53,2284,8000,Colorado,,1962,0
452,dollars,SA51-53,2348,8000,Colorado,,1963,0
453,dollars,SA51-53,2489,8000,Colorado,,1964,0
454,dollars,SA51-53,2633,8000,Colorado,,1965,0
455,dollars,SA51-53,2784,8000,Colorado,,1966,0
456,dollars,SA51-53,2923,8000,Colorado,,1967,0
457,dollars,SA51-53,3112,8000,Colorado,,1968,0
458,dollars,SA51-53,3373,8000,Colorado,,1969,0
459,dollars,SA51-53,3758,8000,Colorado,,1970,0
460,dollars,SA51-53,4114,8000,Colorado,,1971,0
461,dollars,SA51-53,4402,8000,Colorado,,1972,0
462,dollars,SA51-53,4863,8000,Colorado,,1973,0
463,dollars,SA51-53,5326,8000,Colorado,,1974,0
464,dollars,SA51-53,5845,8000,Colorado,,1975,0
465,dollars,SA51-53,6282,8000,Colorado,,1976,0
466,dollars,SA51-53,6792,8000,Colorado,,1977,0
467,dollars,SA51-53,7611,8000,Colorado,,1978,0
468,dollars,SA51-53,8430,8000,Colorado,,1979,0
469,dollars,SA51-53,9458,8000,Colorado,,1980,0
470,dollars,SA51-53,10571,8000,Colorado,,1981,0
471,dollars,SA51-53,11259,8000,Colorado,,1982,0
472,dollars,SA51-53,12122,8000,Colorado,,1983,0
473,dollars,SA51-53,13126,8000,Colorado,,1984,0
474,dollars,SA51-53,13667,8000,Colorado,,1985,0
475,dollars,SA51-53,31380,8000,Colorado,,2003,0
476,dollars,SA51-53,32095,8000,Colorado,,2004,0
477,dollars,SA51-53,33590,8000,Colorado,,2005,0
478,dollars,SA51-53,35143,8000,Colorado,,2006,0
479,dollars,SA51-53,36508,8000,Colorado,,2007,0
480,dollars,SA51-53,37281,8000,Colorado,,2008,0
481,dollars,SA51-53,35814,8000,Colorado,,2009,0
